txn_id,timestamp,sender_bank,sender_account,receiver_bank,upi_app,amount,status,merchant,city,category
UPI005589,2026-01-17 23:43:00,Kotak,ACC18184,HDFC,BHIM,45917.16,PENDING,"Goel, Kurian and Chaudhary",Darbhanga,Transfer
UPI005590,2026-01-01 23:21:00,BOB,ACC23850,HDFC,Paytm,12412.73,REVERSED,Bhatt Inc,Ahmednagar,Transfer
UPI005591,2026-01-07 03:47:00,Kotak,ACC99798,PNB,BHIM,34482.09,REVERSED,"Zacharia, Hora and Badami",Vijayanagaram,Bills
UPI005592,2026-01-09 09:07:00,BOB,ACC84315,PNB,Paytm,15618.9,PENDING,Sidhu-Master,Kolhapur,Bills
UPI005593,2026-01-23 14:30:00,SBI,ACC15828,Axis,PhonePe,29080.46,SUCCESS,Hayre-Kaul,Chittoor,Food
UPI005594,2026-01-16 21:33:00,Kotak,ACC29470,SBI,BHIM,9440.95,FAILED,"Rai, Chacko and Buch",Gandhinagar,Transport
UPI005595,2026-01-15 14:06:00,Kotak,ACC81210,PNB,BHIM,47883.68,REVERSED,"Rege, Bahri and Wali",Mangalore,Transport
UPI005596,2026-01-11 01:39:00,Kotak,ACC71116,SBI,BHIM,5519.94,SUCCESS,Kade LLC,Nizamabad,Food
UPI005597,2026-01-24 18:05:00,BOB,ACC75565,Kotak,Paytm,7297.35,PENDING,Hora Group,Jhansi,Transfer
UPI005598,2026-01-15 19:15:00,PNB,ACC86108,ICICI,PhonePe,5742.72,REVERSED,"Dave, Bhatia and Rama",Warangal,Transport
UPI005599,2026-01-13 16:18:00,HDFC,ACC21559,HDFC,BHIM,32712.96,PENDING,"Shere, Deep and Purohit",Delhi,Food
UPI005600,2026-01-03 15:27:00,SBI,ACC24093,SBI,BHIM,37226.08,FAILED,"Munshi, Bhatti and Apte",Suryapet,Transfer
UPI005601,2026-01-16 19:22:00,BOB,ACC44800,Kotak,Paytm,13692.41,SUCCESS,More PLC,Bidhannagar,Transfer
UPI005602,2026-01-23 18:46:00,PNB,ACC97021,ICICI,Paytm,32820.16,SUCCESS,"Atwal, Chander and Gulati",Nadiad,Bills
UPI005603,2026-01-26 09:32:00,BOB,ACC15347,PNB,GPay,17324.28,PENDING,"Minhas, Bal and Munshi",Imphal,Shopping
UPI005604,2026-01-13 21:47:00,Kotak,ACC45755,SBI,AmazonPay,12835.74,SUCCESS,Pau-Kapur,Patna,Transfer
UPI005605,2026-01-27 16:40:00,ICICI,ACC62524,Kotak,AmazonPay,,SUCCESS,Buch-Boase,Alappuzha,Transfer
UPI005606,2026-01-09 16:15:00,SBI,ACC62109,Axis,AmazonPay,10805.12,FAILED,"Savant, Subramaniam and Karpe",Asansol,Bills
UPI005607,2026-01-11 19:34:00,PNB,ACC16315,Axis,Paytm,14410.27,SUCCESS,"Dayal, Master and Patel",Meerut,Shopping
UPI005608,2026-01-20 14:22:00,ICICI,ACC12697,Kotak,PhonePe,,SUCCESS,"Natt, Virk and Bajaj",Davanagere,Bills
UPI005609,2026-01-17 19:37:00,SBI,ACC12314,BOB,Paytm,2878.75,FAILED,Amble-Vaidya,Ongole,Food
UPI005610,2026-01-13 08:35:00,ICICI,ACC56841,PNB,AmazonPay,16414.74,FAILED,"Mohan, Lad and Magar",Panipat,Transfer
UPI005611,2026-01-18 12:45:00,PNB,ACC53550,ICICI,AmazonPay,26266.28,FAILED,Raj LLC,Anantapuram,Shopping
UPI005612,2026-01-19 16:10:00,Kotak,ACC81867,Kotak,PhonePe,47773.39,SUCCESS,Jha Inc,Imphal,Bills
UPI005613,2026-01-29 13:02:00,PNB,ACC41233,HDFC,PhonePe,39868.61,SUCCESS,Shere Ltd,Kishanganj,Transfer
UPI005614,2026-01-24 21:42:00,SBI,ACC70848,PNB,BHIM,31412.64,FAILED,Parsa-Rajagopal,Tirunelveli,Transport
UPI005615,2026-01-06 04:29:00,SBI,ACC94780,PNB,AmazonPay,8648.38,SUCCESS,Iyengar PLC,Junagadh,Transport
UPI005616,2026-01-05 08:10:00,Kotak,ACC13863,Axis,AmazonPay,23173.56,PENDING,"Kale, Gade and Sule",Indore,Shopping
UPI005617,2026-01-01 21:13:00,SBI,ACC43287,BOB,GPay,19457.74,PENDING,"Varghese, Chatterjee and Pingle",Tadepalligudem,Transfer
UPI005618,2026-01-12 16:18:00,ICICI,ACC55883,Kotak,Paytm,20570.56,REVERSED,Dayal PLC,Danapur,Transfer
UPI005619,2026-01-12 13:43:00,Kotak,ACC90645,SBI,PhonePe,39941.94,PENDING,"Mitter, Jaggi and Nath",Bokaro,Food
UPI005620,2026-01-14 19:31:00,PNB,ACC49413,ICICI,AmazonPay,,REVERSED,"Sachar, Dada and Lata",Khammam,Transport
UPI005621,2026-01-16 21:35:00,HDFC,ACC82306,BOB,AmazonPay,46181.83,REVERSED,Contractor Group,Burhanpur,Transport
UPI005622,2026-01-21 19:41:00,Axis,ACC61167,PNB,BHIM,48808.05,REVERSED,"Nadig, Kata and Palla",Jehanabad,Shopping
UPI005623,2026-01-11 22:48:00,SBI,ACC52043,Axis,AmazonPay,42344.03,REVERSED,Subramanian-Sachdev,Chapra,Food
UPI005624,2026-01-06 23:02:00,ICICI,ACC58335,BOB,PhonePe,45111.42,REVERSED,Saran-Dara,Hapur,Bills
UPI005625,2026-01-29 09:30:00,Axis,ACC77053,SBI,PhonePe,21783.68,FAILED,Mani-Shah,Fatehpur,Transport
UPI005626,2026-01-28 15:16:00,PNB,ACC40006,ICICI,GPay,38203.23,REVERSED,"Patil, Dhillon and Mital",Suryapet,Food
UPI005627,2026-01-19 23:06:00,ICICI,ACC54010,Kotak,PhonePe,49869.39,FAILED,Venkatesh-Varty,Mau,Transport
UPI005628,2026-01-12 19:56:00,HDFC,ACC69296,BOB,PhonePe,21735.82,SUCCESS,Atwal-Rastogi,Adoni,Transfer
UPI005629,2026-01-29 13:40:00,SBI,ACC16754,HDFC,Paytm,10120.65,FAILED,Raman and Sons,Kavali,Food
UPI005630,2026-01-15 01:22:00,SBI,ACC69397,SBI,AmazonPay,49874.99,PENDING,Viswanathan-Bhardwaj,Medininagar,Transport
UPI005631,2026-01-24 01:52:00,HDFC,ACC52434,BOB,BHIM,38011.11,FAILED,Nadig LLC,Chennai,Transfer
UPI005632,2026-01-12 18:30:00,Kotak,ACC41037,HDFC,BHIM,16980.83,PENDING,Pandya-Kurian,Karnal,Transfer
UPI005633,2026-01-27 17:04:00,Axis,ACC43215,ICICI,AmazonPay,17237.66,REVERSED,Raju-Kar,Anand,Food
UPI005634,2026-01-10 10:38:00,HDFC,ACC31100,SBI,BHIM,9713.38,SUCCESS,Puri PLC,Nellore,Bills
UPI004194,2026-01-16 05:15:00,ICICI,ACC74141,ICICI,PhonePe,7805.56,FAILED,Chakraborty Ltd,Chandrapur,Shopping
UPI005636,2026-01-09 21:01:00,ICICI,ACC11994,BOB,PhonePe,5201.09,REVERSED,Sura Group,Amroha,Transfer
UPI005637,2026-01-16 13:24:00,PNB,ACC57933,Axis,BHIM,29648.59,REVERSED,"Raju, Naik and Deol",Dhanbad,Transfer
UPI005638,2026-01-05 16:47:00,SBI,ACC73636,SBI,GPay,18847.12,SUCCESS,Mital LLC,Raipur,Transport
UPI005639,2026-01-06 13:24:00,PNB,ACC68243,ICICI,BHIM,18345.81,PENDING,"Setty, Banik and Sinha",Kulti,Transfer
UPI005640,2026-01-06 22:30:00,HDFC,ACC48345,HDFC,GPay,8644.34,FAILED,Venkataraman Inc,Raipur,Bills
UPI005641,2026-01-09 18:23:00,PNB,ACC56608,SBI,AmazonPay,49566.78,REVERSED,Basak LLC,Karnal,Transport
UPI005642,2026-01-28 22:13:00,HDFC,ACC67924,BOB,PhonePe,3312.41,FAILED,"Halder, Balasubramanian and Natt",Tinsukia,Food
UPI005643,2026-01-29 20:54:00,PNB,ACC25284,PNB,PhonePe,23563.27,REVERSED,Nadig PLC,Surendranagar Dudhrej,Transport
UPI005644,2026-01-12 22:37:00,Axis,ACC14701,SBI,Paytm,3898.88,FAILED,Rattan and Sons,Giridih,Food
UPI005645,2026-01-19 05:27:00,PNB,ACC55403,SBI,PhonePe,17027.06,FAILED,Swaminathan-Sarna,Gangtok,Transfer
UPI005646,2026-01-07 03:57:00,Axis,ACC79376,HDFC,AmazonPay,17922.28,FAILED,Garde LLC,Kanpur,Transfer
UPI002790,2026-01-25 17:58:00,Kotak,ACC12912,Axis,BHIM,39463.94,REVERSED,"Saha, Jain and Borah",Secunderabad,Shopping
UPI005648,2026-01-17 01:01:00,Kotak,ACC31521,Kotak,AmazonPay,39719.65,SUCCESS,Mani-Kant,Tumkur,Shopping
UPI005649,2026-01-14 10:42:00,ICICI,ACC99618,HDFC,Paytm,38130.64,REVERSED,Parikh-Ganesh,Gandhidham,Shopping
UPI005650,2026-01-04 11:15:00,Axis,ACC14464,PNB,AmazonPay,34024.53,PENDING,More LLC,Shahjahanpur,Bills
UPI005651,2026-01-10 17:10:00,PNB,ACC44939,PNB,Paytm,47426.86,PENDING,"Dey, Arya and Mallick",Ujjain,Shopping
UPI005652,2026-01-24 21:43:00,ICICI,ACC97143,Axis,AmazonPay,40218.57,PENDING,Divan-Ramanathan,Kakinada,Shopping
UPI005653,2026-01-17 17:55:00,Axis,ACC28408,Kotak,AmazonPay,4027.99,SUCCESS,Mitter PLC,Hyderabad,Shopping
UPI005654,2026-01-27 08:47:00,SBI,ACC45365,HDFC,AmazonPay,35897.85,FAILED,"Kant, Agate and Trivedi",Ranchi,Bills
UPI005655,2026-01-07 00:30:00,HDFC,ACC88784,ICICI,Paytm,14088.39,PENDING,Dhingra-Rama,Thoothukudi,Shopping
UPI005656,2026-01-26 23:47:00,BOB,ACC24652,BOB,GPay,47557.58,REVERSED,Sabharwal Ltd,Bhimavaram,Transport
UPI005657,2026-01-30 01:27:00,BOB,ACC97452,HDFC,PhonePe,534.63,REVERSED,Dey and Sons,Jalna,Transfer
UPI005658,2026-01-19 05:16:00,Kotak,ACC61791,HDFC,PhonePe,42648.3,REVERSED,Patla and Sons,Belgaum,Shopping
UPI005659,2026-01-04 23:15:00,BOB,ACC96415,BOB,AmazonPay,47388.17,FAILED,"Manne, Sood and Patla",Ujjain,Transfer
UPI005660,2026-01-24 05:08:00,BOB,ACC37625,PNB,Paytm,25854.7,SUCCESS,Anne and Sons,Bellary,Bills
UPI005661,2026-01-16 11:04:00,SBI,ACC57611,SBI,BHIM,25023.12,SUCCESS,"Iyengar, Sankaran and Goyal",Mangalore,Shopping
UPI005662,2026-01-23 20:33:00,ICICI,ACC61810,BOB,BHIM,4341.4,FAILED,"Kakar, Sarma and Mall",Kadapa,Food
UPI005663,2026-01-22 00:40:00,PNB,ACC33219,ICICI,GPay,46918.62,SUCCESS,"Nagi, Srivastava and Bora",Muzaffarnagar,Shopping
UPI005664,2026-01-04 18:58:00,PNB,ACC45199,Kotak,AmazonPay,18136.41,REVERSED,"Contractor, Chandra and Tailor",Rajkot,Shopping
UPI005665,2026-01-10 16:01:00,HDFC,ACC81315,ICICI,Paytm,1758.33,PENDING,Chaudry Ltd,Nagercoil,Shopping
UPI005666,2026-01-04 08:10:00,Kotak,ACC78319,PNB,AmazonPay,175.11,PENDING,Thakur and Sons,Loni,Transfer
UPI005667,2026-01-28 14:36:00,HDFC,ACC17328,Kotak,AmazonPay,3954.33,FAILED,Mann-Tailor,Ramgarh,Food
UPI005668,2026-01-02 19:14:00,HDFC,ACC50469,SBI,BHIM,35073.09,REVERSED,Gade and Sons,Rewa,Bills
UPI005669,2026-01-19 09:07:00,BOB,ACC79533,HDFC,AmazonPay,,FAILED,Ahuja-Tandon,Raurkela Industrial Township,Transfer
UPI005670,2026-01-01 20:05:00,PNB,ACC10936,Kotak,BHIM,35377.42,REVERSED,Wason Group,Latur,Transport
UPI005671,2026-01-17 15:03:00,PNB,ACC88340,ICICI,AmazonPay,42618.34,SUCCESS,Gaba LLC,Dhule,Food
UPI005672,2026-01-06 09:04:00,HDFC,ACC54315,HDFC,Paytm,10877.15,FAILED,"Datta, Jaggi and Tripathi",Rohtak,Bills
UPI005673,2026-01-20 09:30:00,Axis,ACC93188,ICICI,BHIM,19448.07,PENDING,"Devan, Apte and Peri",Delhi,Shopping
UPI005674,2026-01-06 10:32:00,SBI,ACC91207,PNB,Paytm,31495.44,PENDING,"Dara, Pillay and Kakar",Malda,Bills
UPI005675,2026-01-11 08:03:00,HDFC,ACC23215,Axis,AmazonPay,44488.06,PENDING,"Mane, Saran and Vaidya",Chapra,Shopping
UPI005676,2026-01-17 17:17:00,SBI,ACC56221,Kotak,GPay,7714.99,REVERSED,Srinivasan-Chada,Purnia,Food
UPI005677,2026-01-27 07:34:00,Kotak,ACC36122,Kotak,GPay,7448.31,REVERSED,Thaker LLC,Agartala,Bills
UPI005678,2026-01-16 11:56:00,BOB,ACC33596,Kotak,Paytm,26425.79,PENDING,Dada-Sangha,Ahmednagar,Shopping
UPI005679,2026-01-20 08:29:00,SBI,ACC43369,BOB,PhonePe,1609.13,REVERSED,Subramanian LLC,Gudivada,Transport
UPI005680,2026-01-12 20:45:00,PNB,ACC28258,SBI,PhonePe,902.89,PENDING,Soman PLC,Jorhat,Food
UPI005681,2026-01-21 03:22:00,Kotak,ACC90447,HDFC,AmazonPay,-31030.62,REVERSED,"Raja, Madan and Datta",Raichur,Bills
UPI005682,2026-01-24 02:40:00,ICICI,ACC86768,SBI,Paytm,25634.84,SUCCESS,Sandal Ltd,Silchar,Shopping
UPI005683,2026-01-21 08:22:00,Kotak,ACC47038,PNB,PhonePe,8541.21,PENDING,Mann and Sons,Rohtak,Food
UPI005684,2026-01-24 07:29:00,BOB,ACC77920,Axis,BHIM,-24976.76,PENDING,"Ramachandran, Soman and Wable",Motihari,Food
UPI005685,2026-01-07 02:08:00,Kotak,ACC25025,PNB,GPay,47060.55,REVERSED,De LLC,Guwahati,Transfer
UPI005686,2026-01-01 15:03:00,ICICI,ACC72611,BOB,BHIM,3162.68,FAILED,"Jani, Kapur and Kalla",Kanpur,Transport
UPI005105,2026-01-30 04:16:00,Kotak,ACC23114,ICICI,PhonePe,34582.35,PENDING,Mittal Inc,Ongole,Transfer
UPI005688,2026-01-18 07:07:00,Axis,ACC69863,ICICI,PhonePe,47727.75,REVERSED,Babu LLC,Sambalpur,Shopping
UPI005689,2026-01-21 01:25:00,Kotak,ACC55027,BOB,BHIM,22235.86,FAILED,Datta Group,Gwalior,Bills
UPI005690,2026-01-06 04:00:00,SBI,ACC63060,BOB,AmazonPay,14834.23,PENDING,Ghosh-Ratti,Anantapur,Transfer
UPI005691,2026-01-23 11:48:00,SBI,ACC66397,Kotak,BHIM,49528.73,PENDING,"Joshi, Chahal and Narasimhan",Bhagalpur,Bills
UPI005692,2026-01-10 06:50:00,HDFC,ACC52552,SBI,PhonePe,15732.21,SUCCESS,Pingle and Sons,Vadodara,Food
UPI005693,2026-01-10 05:51:00,PNB,ACC25364,BOB,Paytm,32904.64,SUCCESS,"Pant, Tailor and Krishnamurthy",Rourkela,Shopping
UPI005694,2026-01-04 17:12:00,PNB,ACC69422,BOB,Paytm,4251.06,REVERSED,Pandey PLC,Morena,Shopping
UPI005695,2026-01-20 20:26:00,SBI,ACC87075,BOB,Paytm,4671.26,FAILED,"Bahri, Patla and Mistry",Bhilai,Transport
UPI005696,2026-01-15 15:50:00,BOB,ACC80651,HDFC,Paytm,2834.15,REVERSED,Kar and Sons,Bhusawal,Food
UPI005697,2026-01-21 23:54:00,Kotak,ACC94378,BOB,Paytm,1263.53,REVERSED,"Sarma, Master and Dutta",Akola,Shopping
UPI005698,2026-01-09 02:55:00,PNB,ACC50578,PNB,BHIM,20491.98,SUCCESS,Badal-Mangat,Alwar,Transport
UPI005699,2026-01-14 07:11:00,Axis,ACC63174,Axis,AmazonPay,43898.08,FAILED,Bhakta-Saxena,Aurangabad,Food
UPI005700,2026-01-11 17:13:00,PNB,ACC25222,PNB,AmazonPay,34953.38,REVERSED,Sibal-Chacko,Orai,Food
UPI005701,2026-01-14 18:29:00,BOB,ACC46259,ICICI,GPay,20518.1,REVERSED,Das Group,Unnao,Shopping
UPI005702,2026-01-01 22:14:00,PNB,ACC36362,Kotak,Paytm,2349.43,REVERSED,Keer-Chokshi,Durgapur,Transfer
UPI005703,2026-01-07 23:48:00,Axis,ACC77834,HDFC,BHIM,47819.18,FAILED,Misra-Raval,Ballia,Bills
UPI005704,2026-01-14 11:23:00,SBI,ACC99738,PNB,Paytm,45382.64,REVERSED,Patla-Singhal,Bathinda,Transfer
UPI005705,2026-01-23 07:48:00,PNB,ACC89376,HDFC,BHIM,14324.43,SUCCESS,Raman Inc,Hospet,Bills
UPI005706,2026-01-24 13:19:00,HDFC,ACC11491,PNB,PhonePe,26997.93,SUCCESS,"Issac, Salvi and Bhattacharyya",Danapur,Transport
UPI005707,2026-01-26 03:13:00,HDFC,ACC92033,ICICI,BHIM,26821.35,PENDING,Munshi PLC,Mahbubnagar,Shopping
UPI005708,2026-01-06 12:06:00,HDFC,ACC77373,Kotak,PhonePe,30484.86,REVERSED,Tank Inc,Kolhapur,Transfer
UPI005709,2026-01-10 21:04:00,BOB,ACC32875,PNB,GPay,39744.83,FAILED,Parekh Ltd,Medininagar,Transport
UPI005710,2026-01-18 20:06:00,BOB,ACC17589,Kotak,GPay,11282.84,SUCCESS,"Patel, Gour and Parekh",Shahjahanpur,Shopping
UPI005711,2026-01-08 14:08:00,PNB,ACC31506,HDFC,GPay,29209.54,FAILED,Bobal Ltd,Guntur,Transport
UPI005712,2026-01-18 23:39:00,SBI,ACC88868,Kotak,AmazonPay,36367.08,REVERSED,Naidu-Bobal,Anantapur,Food
UPI005713,2026-01-07 16:14:00,SBI,ACC41442,PNB,GPay,35363.49,REVERSED,"Shere, Hans and Chowdhury",Giridih,Shopping
UPI005714,2026-01-16 16:32:00,PNB,ACC56816,BOB,Paytm,34049.57,PENDING,Subramaniam PLC,Nellore,Bills
UPI005715,2026-01-24 11:31:00,Kotak,ACC99301,PNB,AmazonPay,23909.03,REVERSED,Das LLC,Kumbakonam,Shopping
UPI005716,2026-01-21 14:11:00,HDFC,ACC14173,HDFC,BHIM,8273.34,PENDING,"Pai, Aurora and Memon",Ramagundam,Transfer
UPI005717,2026-01-20 22:21:00,BOB,ACC45235,BOB,GPay,18243.39,FAILED,Kapoor LLC,Gangtok,Food
UPI005718,2026-01-01 04:50:00,BOB,ACC94949,BOB,AmazonPay,44424.85,FAILED,"Peri, Loyal and Verma",Sikar,Food
UPI005719,2026-01-18 09:03:00,Axis,ACC57635,Kotak,Paytm,22736.52,REVERSED,Thakkar Ltd,Lucknow,Bills
UPI005720,2026-01-11 15:59:00,HDFC,ACC40488,ICICI,GPay,36362.38,FAILED,Verma-Biswas,Jaipur,Bills
UPI005721,2026-01-12 05:24:00,Kotak,ACC87610,ICICI,PhonePe,,PENDING,Dass Inc,Bidar,Bills
UPI005722,2026-01-05 18:25:00,Kotak,ACC32120,Axis,AmazonPay,14479.35,SUCCESS,Palan-Singh,Karimnagar,Transport
UPI005723,2026-01-08 01:01:00,ICICI,ACC80904,SBI,AmazonPay,45075.08,PENDING,Bath Group,Bhagalpur,Transport
UPI005724,2026-01-06 06:31:00,BOB,ACC68965,PNB,GPay,32854.48,REVERSED,"Palla, Wadhwa and Krishnamurthy",Jehanabad,Transport
UPI005725,2026-01-02 00:50:00,SBI,ACC24724,Axis,Paytm,23800.59,PENDING,Loyal Group,Machilipatnam,Shopping
UPI005726,2026-01-17 18:21:00,SBI,ACC15653,Axis,BHIM,22739.07,PENDING,Varughese Ltd,North Dumdum,Shopping
UPI005727,2026-01-02 22:22:00,BOB,ACC74350,SBI,BHIM,30246.54,REVERSED,"Bal, Narain and Desai",Panvel,Bills
UPI005728,2026-01-01 19:49:00,BOB,ACC31718,ICICI,AmazonPay,42172.57,FAILED,Prashad-Badami,Agra,Transport
UPI005729,2026-01-10 18:11:00,HDFC,ACC49668,SBI,AmazonPay,-36524.54,REVERSED,"Bora, Narasimhan and Bala",Jamnagar,Food
UPI005730,2026-01-09 22:03:00,Kotak,ACC91970,HDFC,PhonePe,-35345.83,FAILED,Dutt Group,Muzaffarnagar,Transfer
UPI005731,2026-01-10 08:47:00,SBI,ACC42674,Axis,GPay,46799.33,SUCCESS,Buch-Vala,Chennai,Transport
UPI005732,2026-01-13 07:31:00,Kotak,ACC77483,PNB,AmazonPay,-28564.14,SUCCESS,Narain-Contractor,Tiruvottiyur,Transfer
UPI005733,2026-01-22 01:08:00,HDFC,ACC28104,PNB,GPay,35091.41,FAILED,Hari Inc,Shivpuri,Bills
UPI005734,2026-01-27 04:06:00,BOB,ACC80713,Axis,GPay,31100.58,SUCCESS,Cherian-Banik,Jalna,Food
UPI005735,2026-01-26 13:37:00,Axis,ACC35758,SBI,GPay,1571.11,SUCCESS,"Ramanathan, Raval and Sachar",Chittoor,Bills
UPI005736,2026-01-22 19:56:00,SBI,ACC71301,PNB,BHIM,45666.4,REVERSED,Sane Inc,Kalyan-Dombivli,Shopping
UPI005737,2026-01-04 17:24:00,SBI,ACC23866,ICICI,Paytm,13711.43,FAILED,Kalla-Padmanabhan,Avadi,Bills
UPI005738,2026-01-01 16:05:00,PNB,ACC23431,Kotak,PhonePe,8772.56,REVERSED,Kant-Shah,Alwar,Transport
UPI005739,2026-01-08 08:15:00,PNB,ACC72310,BOB,GPay,-15078.21,REVERSED,Kalita-Thakur,Shivpuri,Shopping
UPI005740,2026-01-07 16:46:00,HDFC,ACC19049,BOB,PhonePe,34365.43,PENDING,Rana-Memon,Nagpur,Transport
UPI005741,2026-01-25 16:09:00,HDFC,ACC64781,Axis,BHIM,36414.57,PENDING,Reddy-Koshy,Pallavaram,Transfer
UPI005742,2026-01-24 03:53:00,PNB,ACC46059,Axis,PhonePe,23261.54,PENDING,"Ram, Karan and Shanker",Indore,Transport
UPI005743,2026-01-30 01:19:00,Axis,ACC47543,BOB,PhonePe,15067.26,REVERSED,Babu Group,Fatehpur,Transfer
UPI005744,2026-01-29 11:26:00,Kotak,ACC76055,Axis,PhonePe,34536.46,REVERSED,"Shroff, Deshpande and Pau",Danapur,Shopping
UPI005745,2026-01-05 05:58:00,BOB,ACC75208,Axis,GPay,20033.5,REVERSED,Deo and Sons,Hazaribagh,Food
UPI005746,2026-01-25 17:53:00,SBI,ACC21192,BOB,PhonePe,37809.08,SUCCESS,"Majumdar, Mangal and Swaminathan",Aurangabad,Food
UPI005747,2026-01-06 07:42:00,BOB,ACC77949,BOB,GPay,35148.51,REVERSED,Rajan-Sahni,Danapur,Transport
UPI005748,2026-01-03 04:03:00,HDFC,ACC34041,HDFC,Paytm,12514.63,SUCCESS,Rao-Parikh,Malda,Transfer
UPI005749,2026-01-22 14:32:00,BOB,ACC43842,PNB,Paytm,9951.31,PENDING,Pillay-Sachar,Purnia,Shopping
UPI005750,2026-01-22 22:42:00,HDFC,ACC68155,Kotak,BHIM,17507.27,FAILED,"Krishna, Pillai and Raju",Purnia,Shopping
UPI005751,2026-01-04 10:49:00,Axis,ACC50869,SBI,BHIM,21904.45,REVERSED,Mandal-Mukherjee,Sikar,Transfer
UPI005752,2026-01-01 06:16:00,PNB,ACC59272,SBI,GPay,28426.87,REVERSED,"Khare, Memon and Kohli",Rewa,Bills
UPI005753,2026-01-04 21:16:00,BOB,ACC83505,HDFC,Paytm,26598.49,FAILED,Kapadia LLC,Surendranagar Dudhrej,Food
UPI005754,2026-01-28 07:28:00,SBI,ACC33171,Kotak,PhonePe,25894.31,FAILED,Padmanabhan PLC,Satara,Food
UPI005755,2026-01-26 06:37:00,SBI,ACC57885,Axis,BHIM,44915.11,SUCCESS,Deo-Narasimhan,Tadepalligudem,Food
UPI005756,2026-01-05 15:35:00,Kotak,ACC36185,HDFC,Paytm,45173.91,REVERSED,Ranganathan-Dhar,Salem,Transport
UPI005757,2026-01-23 04:14:00,PNB,ACC34023,BOB,AmazonPay,38640.59,FAILED,Chhabra Group,Eluru,Transfer
UPI005758,2026-01-07 00:53:00,SBI,ACC15653,ICICI,GPay,36199.15,FAILED,Dhillon Group,Guntur,Food
UPI005759,2026-01-06 08:33:00,HDFC,ACC48224,Axis,AmazonPay,3487.71,REVERSED,Grewal-Pant,Aligarh,Bills
UPI005760,2026-01-09 18:31:00,SBI,ACC74250,HDFC,AmazonPay,39934.29,PENDING,"Pillai, Narayanan and Munshi",Ujjain,Food
UPI005761,2026-01-10 16:46:00,Axis,ACC64508,PNB,AmazonPay,10810.34,PENDING,Murty and Sons,Aurangabad,Transfer
UPI005762,2026-01-18 07:55:00,Axis,ACC83840,Kotak,PhonePe,36841.49,PENDING,Chand-Palla,Karimnagar,Shopping
UPI005763,2026-01-29 06:55:00,PNB,ACC65908,ICICI,GPay,7676.66,PENDING,Rao Ltd,Nagercoil,Food
UPI005764,2026-01-14 04:47:00,BOB,ACC99573,ICICI,AmazonPay,13126.02,FAILED,Seshadri-Kale,Bijapur,Shopping
UPI005765,2026-01-22 00:24:00,ICICI,ACC32884,Kotak,BHIM,,REVERSED,Guha Inc,Vasai-Virar,Transport
UPI005766,2026-01-30 23:16:00,PNB,ACC52058,SBI,GPay,48273.05,FAILED,"Agarwal, Chaudhuri and Narasimhan",Gopalpur,Shopping
UPI005767,2026-01-09 09:41:00,Axis,ACC32117,ICICI,Paytm,44721.5,PENDING,Saxena LLC,Ujjain,Transfer
UPI005768,2026-01-01 14:35:00,Axis,ACC85572,ICICI,AmazonPay,46463.97,FAILED,Ratti Group,Arrah,Shopping
UPI005769,2026-01-29 03:49:00,Axis,ACC67898,PNB,BHIM,21403.02,FAILED,"Dada, Ghose and Mangat",Jalna,Transfer
UPI003636,2026-01-01 04:53:00,Axis,ACC65864,HDFC,BHIM,15973.86,REVERSED,Sahni-Dugal,Chennai,Transfer
UPI005771,2026-01-02 18:00:00,Axis,ACC37344,Axis,GPay,661.04,FAILED,"Parmar, Sachdeva and Lata",Morbi,Transfer
UPI005772,2026-01-10 21:34:00,Axis,ACC19033,ICICI,Paytm,5577.05,PENDING,Deo PLC,Ulhasnagar,Shopping
UPI005773,2026-01-28 19:51:00,ICICI,ACC60112,ICICI,PhonePe,35894.44,PENDING,Ben LLC,Sambhal,Transfer
UPI005774,2026-01-09 04:10:00,BOB,ACC26617,Kotak,GPay,15044.61,PENDING,"Sachdev, Mangat and Patel",Arrah,Bills
UPI005775,2026-01-17 05:24:00,SBI,ACC20748,PNB,BHIM,6696.94,PENDING,"Kala, Sani and Chaudhuri",Shimoga,Transfer
UPI005776,2026-01-03 02:26:00,ICICI,ACC80632,ICICI,BHIM,9477.29,SUCCESS,Upadhyay Group,Bhilwara,Bills
UPI002154,2026-01-18 01:08:00,Kotak,ACC35095,SBI,BHIM,11450.7,FAILED,"Mohan, Jaggi and Bhatti",Bharatpur,Bills
UPI005778,2026-01-12 23:00:00,ICICI,ACC62041,HDFC,PhonePe,3280.86,PENDING,Gour-Sinha,Kharagpur,Bills
UPI005779,2026-01-16 06:43:00,SBI,ACC79149,Kotak,AmazonPay,48673.43,REVERSED,Bhargava-Shroff,Mau,Shopping
UPI005780,2026-01-27 20:55:00,Kotak,ACC97380,Axis,AmazonPay,25286.69,SUCCESS,"Narayanan, Sehgal and Raval",Jammu,Bills
UPI005781,2026-01-19 09:59:00,ICICI,ACC20230,SBI,AmazonPay,,REVERSED,"Misra, Acharya and Chada",Guntur,Shopping
UPI005782,2026-01-22 14:30:00,PNB,ACC69321,Kotak,Paytm,35262.82,PENDING,"Keer, Virk and Khare",Pudukkottai,Shopping
UPI005783,2026-01-19 01:26:00,SBI,ACC78277,BOB,Paytm,44769.96,PENDING,Chadha-Baral,Gwalior,Transfer
